,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 18:50:14,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:50:18,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:50:20,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:50:22,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:50:25,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:28,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:31,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:50:33,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:50:36,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:50:38,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:50:41,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:50:43,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:50:45,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:50:49,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:51,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:53,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:56,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:50:58,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:00,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:03,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:05,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:07,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:09,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:12,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:15,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:51:18,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:51:21,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:51:23,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:51:38,-2.00,30.00,7000,0,0,H,O,50,0,1.00
0,08/04/2022 18:51:52,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:55,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:51:57,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:00,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:02,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:04,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:06,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:09,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:11,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:13,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:15,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:18,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:20,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:22,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:24,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:27,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:29,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:31,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:34,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:36,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:38,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:40,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:43,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:45,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:47,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:49,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:52,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:54,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:56,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:52:59,-2.00,30.00,7000,0,10,H,O,50,0,1.00
