,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 18:53:12,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:14,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:17,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:21,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:23,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:26,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:28,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:30,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:32,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 18:53:36,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:53:38,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:53:40,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:53:42,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:53:45,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:53:47,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:53:50,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:53:52,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:53:54,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:53:57,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:00,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:03,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:54:05,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 18:54:08,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:54:10,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 18:54:14,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:16,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:19,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:21,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:23,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:26,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:28,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:30,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:32,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:35,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:54:38,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:54:41,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:54:44,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:54:46,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:00,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:15,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:55:17,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 18:55:20,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:22,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:25,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:27,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:29,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:31,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:34,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:36,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:38,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:40,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:43,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:45,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:47,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:50,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:52,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:54,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:56,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:55:59,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:56:01,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:56:03,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:56:05,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 18:56:08,-2.00,30.00,7000,0,10,H,O,50,0,1.00
