,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 22:39:07,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 22:39:10,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 22:39:13,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 22:39:15,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 22:39:18,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:21,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:23,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:25,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:28,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 22:39:31,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 22:39:34,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 22:39:37,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:40,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:42,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:39:45,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:39:47,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:39:49,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:39:52,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:39:55,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:39:58,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:13,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:28,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:40:30,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:40:32,-2.00,30.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 22:40:35,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:37,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:40,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:42,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:44,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:47,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:49,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:52,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:40:55,-2.00,30.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 22:41:10,-2.00,30.00,7000,0,10,H,O,50,0,1.00
