,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,09/04/2022 00:27:04,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/04/2022 00:27:07,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,09/04/2022 00:27:10,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,09/04/2022 00:27:13,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,09/04/2022 00:27:16,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:18,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:20,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:22,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:25,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:27,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:29,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:31,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:34,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:36,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:38,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:40,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:42,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:45,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:47,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:49,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:51,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:54,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,09/04/2022 00:27:56,-2.00,20.00,7000,0,10,L,O,50,0,1.00
