,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,05/05/2022 15:20:44,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:21:33,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:21:35,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:21:37,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:38,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:38,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:39,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:40,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:40,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:41,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:42,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:42,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:43,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:44,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:44,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:45,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:46,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:46,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:47,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:48,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:48,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:49,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:50,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:21:51,23.00,20.00,7000,0,20,L,O,50,20,1.00
