,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 19:16:31,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:33,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:35,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:38,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:40,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:42,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:44,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:46,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:49,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:51,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:53,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:55,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:16:57,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:00,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:02,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:04,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:06,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:09,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:11,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:13,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:15,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:17,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:20,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:22,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:24,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:26,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:29,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:31,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:33,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:35,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:37,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:40,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:42,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:44,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:46,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:49,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 19:17:52,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 19:17:55,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 19:17:57,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 19:18:00,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:03,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:05,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:07,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:10,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 19:18:13,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 19:18:16,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 19:18:19,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 19:18:29,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 19:18:32,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 19:18:35,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:37,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:40,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:42,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:44,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:46,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:48,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:51,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:53,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:55,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:18:57,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:00,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:02,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:04,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:06,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:08,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:11,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:13,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:15,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:17,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:20,-2.00,7.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 19:19:22,-2.00,7.00,7000,0,10,L,O,50,0,1.00
