,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,11/04/2022 18:23:18,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:19,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:20,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:20,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:21,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:22,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:22,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:23,21.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:24,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:24,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:25,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:26,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:26,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:27,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:28,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 18:23:30,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:30,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:31,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:32,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:32,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:33,21.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:34,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:34,21.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:35,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:37,22.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 18:23:38,22.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 18:23:38,22.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 18:23:39,22.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 18:23:40,21.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 18:23:41,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:42,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:43,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:43,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:44,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:45,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:46,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:46,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:47,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:48,22.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 18:23:48,22.00,20.00,7000,0,20,L,O,50,0,1.00
