,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,13/05/2022 12:07:20,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:21,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:22,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:23,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:25,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:26,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,13/05/2022 12:07:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:31,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:31,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:31,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,13/05/2022 12:07:31,-2.00,20.00,7000,0,20,L,O,50,20,1.00
