,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,17/05/2022 11:58:07,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:58:09,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:58:10,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:58:11,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:58:12,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:58:14,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:14,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:14,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:15,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:15,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:15,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:15,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:16,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:58:19,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:20,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:21,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:22,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:23,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:25,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:26,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:27,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:29,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:58:30,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:58:31,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:58:33,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:58:35,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:36,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:37,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:38,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:39,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:58:42,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:42,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:42,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:42,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:42,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:43,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:43,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:43,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:43,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:44,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:44,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:44,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:44,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:45,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:45,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:45,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:45,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:46,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,17/05/2022 11:58:47,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:47,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:47,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:47,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:48,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:48,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:48,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:48,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:49,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:49,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:49,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:49,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:49,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:50,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:50,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:50,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:50,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:51,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:51,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:51,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:51,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:52,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:52,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:52,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:52,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:53,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:53,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:53,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:53,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:54,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:54,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:54,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:54,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:55,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:55,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:55,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:55,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:56,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:56,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:56,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:56,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:57,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:57,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:57,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:57,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
0,17/05/2022 11:58:57,-2.00,20.00,7000,0,50,L,C,50,20,1.00,0
