,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,14/04/2022 12:55:33,1.00,20.00,7000,0,0,L,O,50,50,1.00
0,14/04/2022 12:55:33,1.00,20.00,7000,0,0,L,O,50,50,1.00
0,14/04/2022 12:55:34,2.00,20.00,7000,0,0,L,O,50,50,1.00
0,14/04/2022 12:55:35,2.00,20.00,7000,0,0,L,O,50,50,1.00
0,14/04/2022 12:55:35,2.00,20.00,7000,0,0,L,O,50,50,1.00
0,14/04/2022 12:55:37,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:38,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:39,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:39,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:40,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:41,2.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:43,3.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:43,3.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:44,3.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:45,3.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:45,3.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:46,4.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:47,4.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:47,4.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:48,4.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:49,4.00,20.00,7000,0,0,L,O,50,0,1.00
0,14/04/2022 12:55:50,4.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:51,4.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:52,4.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:52,4.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:53,5.00,20.00,7000,0,20,L,O,50,0,1.00
0,14/04/2022 12:55:54,5.00,20.00,7000,0,50,L,O,50,0,1.00
0,14/04/2022 12:55:55,5.00,20.00,7000,0,50,L,O,50,0,1.00
