,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,28/07/2022 09:48:22,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:24,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:25,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:27,19.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:28,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:30,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:31,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:33,19.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:35,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:48:37,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:37,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:38,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:39,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:39,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:40,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:41,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:41,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:42,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:43,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:43,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:44,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:45,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:45,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:46,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:47,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:47,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:48,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:49,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:49,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:50,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:51,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:51,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:52,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:53,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:53,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:54,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:55,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:56,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:56,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:57,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:58,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:58,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:48:59,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:00,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:00,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:01,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:02,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:02,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:03,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:04,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:04,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:05,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:06,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:06,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:07,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:08,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:08,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:09,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:49:11,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:11,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:12,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:13,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:13,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:14,19.25,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:15,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:15,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:16,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:17,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:17,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:18,19.25,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:19,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:19,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:20,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:21,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:21,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:22,20.00,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:23,19.50,20.00,7000,0,50,L,O,50,20,1.00,1,0
0,28/07/2022 09:49:24,19.75,20.00,7000,0,50,L,O,50,20,1.00,1,0
