,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,28/07/2022 09:55:42,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:38,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:40,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:41,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:43,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:45,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:46,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:48,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:49,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:51,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:52,19.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:54,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:56,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:57,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 09:56:59,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:00,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:01,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:01,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:02,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:03,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:03,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:04,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:05,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:05,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:06,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:07,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:07,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:08,20.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:09,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:09,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:10,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:11,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:11,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,28/07/2022 09:57:12,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
