,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,02/05/2022 20:41:36,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:31,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:33,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:35,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:36,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:38,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:39,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:41,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:42,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:44,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:42:46,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:47,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:47,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:48,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:49,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:49,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:50,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:51,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:51,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:53,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:42:55,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:42:57,22.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:42:58,26.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:43:00,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:43:02,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:03,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:03,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:04,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:06,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:07,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:43:10,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:10,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:11,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:12,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:12,28.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:13,22.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:14,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:14,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:15,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:16,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:17,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:19,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:43:20,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:22,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:23,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:25,22.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:26,21.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:28,26.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:30,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:31,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:33,22.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:34,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:36,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:37,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:39,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:41,20.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:42,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:44,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:45,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:47,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:43:48,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:00,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:02,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:03,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:05,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:06,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:08,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:10,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:11,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:44:39,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:07,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:09,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:11,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:12,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:14,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:15,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:17,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:18,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:20,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:22,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:23,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:25,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:26,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:28,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:29,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:45:31,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:46:00,23.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:02,23.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:03,24.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:04,25.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:05,25.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:06,19.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:06,25.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:07,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:08,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:08,22.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:09,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:10,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:10,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:11,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:12,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:13,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:13,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:14,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:15,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:15,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:16,23.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:17,24.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:18,21.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:18,24.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:19,19.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:20,25.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:20,24.00,20.00,7000,0,10,L,O,50,20,1.00
0,02/05/2022 20:46:22,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:22,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:23,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:24,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:46:24,23.00,20.00,7000,0,0,L,O,50,20,1.00
