,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,09/05/2022 14:01:26,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:32,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:34,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:35,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:37,32.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:38,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:40,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:41,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:43,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:45,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:46,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:48,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:02:50,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,09/05/2022 14:02:50,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,09/05/2022 14:02:52,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,09/05/2022 14:02:54,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,09/05/2022 14:02:55,25.00,20.00,7000,0,0,L,O,50,20,1.00
0,09/05/2022 14:02:57,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,09/05/2022 14:02:58,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,09/05/2022 14:03:00,19.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:01,24.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:03,25.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:04,24.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:06,22.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:07,25.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:09,23.00,20.00,7000,0,20,L,C,50,20,1.00
0,09/05/2022 14:03:10,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:11,22.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:12,28.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:14,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:15,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:17,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:19,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:20,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:22,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:23,20.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:25,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:26,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:28,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:30,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:31,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:33,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:34,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:36,27.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:37,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:39,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:41,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:42,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:44,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:45,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:47,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:48,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:50,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:52,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:53,22.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:55,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:56,26.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:03:58,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:03:59,22.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:01,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:03,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:04,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:06,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:07,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:09,22.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:10,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:12,26.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:14,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:15,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:17,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:18,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:20,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:21,30.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:23,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:24,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:26,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:28,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:29,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:31,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:32,14.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:34,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:35,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:37,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:39,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:40,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:42,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:43,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:45,27.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:46,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:48,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:50,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:51,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:53,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:04:54,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:56,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:57,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:04:59,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:01,27.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:02,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:04,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:05,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:07,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:08,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:10,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:11,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:13,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:15,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:16,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:18,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:19,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:21,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:22,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:24,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:26,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:27,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:29,12.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:30,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:32,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:33,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:35,26.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:37,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:38,23.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:40,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:41,26.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:43,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:44,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:46,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:48,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:49,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:51,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:52,25.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:54,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:55,24.00,20.00,7000,0,0,H,O,50,20,1.00
0,09/05/2022 14:05:57,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,09/05/2022 14:05:58,24.00,20.00,7000,0,10,H,O,50,20,1.00
