,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,12/04/2022 16:29:57,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 16:29:57,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 16:29:58,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 16:30:04,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:05,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:05,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:06,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:07,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:07,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:08,23.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 16:30:09,24.00,20.00,7000,0,20,L,C,50,0,1.00
