,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,28/07/2022 10:38:20,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:17,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:19,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:21,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:22,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:24,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:25,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:27,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:28,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,28/07/2022 10:39:30,19.25,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:31,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:32,19.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:32,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:33,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:34,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:34,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:35,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:36,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:37,19.25,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:37,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:38,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:39,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:39,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:40,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:41,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:41,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:42,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:43,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:43,19.25,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:44,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:45,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:45,19.25,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:46,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:47,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:47,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:48,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:49,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:49,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:50,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:51,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:51,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:52,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:53,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:53,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:54,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:55,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:55,19.25,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:56,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:57,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:58,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:58,19.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:39:59,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:00,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:00,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:01,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:02,19.50,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:02,20.00,20.00,7000,0,100,L,O,50,20,1.00,2,0
0,28/07/2022 10:40:03,19.75,20.00,7000,0,100,L,O,50,20,1.00,2,0
