,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,26/04/2022 17:08:52,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,26/04/2022 17:08:54,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,26/04/2022 17:08:56,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,26/04/2022 17:09:00,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,26/04/2022 17:09:03,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,26/04/2022 17:09:06,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,26/04/2022 17:09:09,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,26/04/2022 17:09:13,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,26/04/2022 17:09:16,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,26/04/2022 17:09:20,-2.00,20.00,7000,0,10,L,C,50,20,1.00
0,26/04/2022 17:09:23,-2.00,20.00,7000,0,10,L,C,50,20,1.00
0,26/04/2022 17:09:26,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:29,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:32,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:35,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:39,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:42,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:45,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:48,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:51,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:54,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:09:58,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:10:01,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:10:04,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:10:07,-2.00,20.00,7000,0,10,H,O,50,20,1.00
0,26/04/2022 17:10:10,-2.00,20.00,7000,0,10,H,O,50,20,1.00
