,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,02/05/2022 20:53:37,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:48,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:50,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:52,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:53,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:55,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:56,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 20:54:58,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:54:59,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:55:00,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:55:00,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:55:01,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:55:03,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:55:05,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:55:06,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:55:08,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:55:10,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:11,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:11,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:12,25.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:14,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:15,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:55:18,23.00,20.00,7000,0,10,L,C,50,20,1.00
