,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,09/05/2022 14:09:35,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:44,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:45,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:47,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:49,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:50,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:52,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:53,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:55,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:56,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:10:58,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:00,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:01,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:03,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:04,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:06,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:07,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:09,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:10,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:12,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:14,33.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:15,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:17,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:18,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:20,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,09/05/2022 14:11:21,23.00,20.00,7000,0,0,L,O,50,50,1.00
