,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,09/09/2022 12:07:38,18.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:41,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:42,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:44,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:45,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:47,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:49,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:50,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:52,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:53,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,09/09/2022 12:08:56,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:08:56,20.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:08:57,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:08:58,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:08:58,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:08:59,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:00,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:00,20.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:01,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:02,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:02,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:03,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:04,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:04,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:05,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:06,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:06,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:07,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:08,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:08,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:09,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:10,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:10,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:11,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:12,20.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:12,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:13,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:14,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:14,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,09/09/2022 12:09:15,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
