,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,18/05/2022 13:06:01,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 13:06:55,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 13:06:56,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 13:06:58,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:06:59,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:00,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:00,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:01,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:02,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:02,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:03,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:04,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:04,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:05,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:06,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:06,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:07,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:08,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:08,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:09,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:10,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:10,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:11,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:12,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:12,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:13,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:14,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:14,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:15,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:16,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:16,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:17,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:18,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:18,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:19,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:20,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:21,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:21,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:22,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:23,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:23,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:24,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:25,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:25,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:26,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:27,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:27,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:28,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:29,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:29,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:30,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:31,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 13:07:32,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:33,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:33,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:34,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:35,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:35,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:36,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:37,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:37,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:38,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:39,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:40,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:40,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:41,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:42,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:42,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:43,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:44,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:44,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:45,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:46,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:46,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:47,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:48,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:48,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:49,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:50,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:50,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:51,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:52,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:52,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:53,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:54,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:54,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:55,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:56,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:56,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:57,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:58,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:59,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:07:59,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:00,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:01,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:03,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:05,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:06,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:08,23.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:09,22.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,18/05/2022 13:08:11,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:12,22.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:14,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:15,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:17,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:18,22.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:20,22.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:22,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 13:08:23,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 13:08:25,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 13:08:26,22.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:28,22.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:29,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 13:08:31,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:32,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:32,23.00,20.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:33,23.00,20.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:34,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:34,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:35,23.00,20.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:36,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:36,23.00,20.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:37,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:38,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:39,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:41,22.00,20.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 13:08:43,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 13:08:43,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 13:08:44,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 13:08:45,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 13:08:45,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 13:08:46,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
