,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,02/09/2022 15:42:52,13.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,02/09/2022 15:43:53,14.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,02/09/2022 15:43:54,14.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,02/09/2022 15:43:56,14.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,02/09/2022 15:43:58,13.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:43:58,13.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:43:59,13.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:00,13.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:00,13.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:01,13.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:02,13.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:03,13.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,02/09/2022 15:44:06,13.75,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:08,14.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:09,14.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:11,14.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:12,14.00,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:14,14.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:17,12.75,20.00,7000,0,20,L,C,50,20,1.00,2,0
0,02/09/2022 15:44:17,13.50,20.00,7000,0,20,L,C,50,20,1.00,2,0
0,02/09/2022 15:44:19,13.50,20.00,7000,0,20,L,C,50,20,1.00,2,0
0,02/09/2022 15:44:20,13.25,20.00,7000,0,20,L,C,50,20,1.00,2,0
0,02/09/2022 15:44:23,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:23,13.75,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:24,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:25,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:25,13.00,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:26,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:27,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:27,13.00,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:28,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:29,13.00,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:29,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:30,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:31,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:31,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:32,13.25,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:33,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:34,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:36,13.50,20.00,7000,0,10,L,C,50,20,1.00,4,0
0,02/09/2022 15:44:39,14.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:39,14.00,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,02/09/2022 15:44:40,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:42,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:43,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:45,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:46,13.50,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:49,13.25,20.00,7000,0,10,H,O,50,20,1.00,4,0
0,02/09/2022 15:44:51,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:52,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:54,14.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:54,,,,,,,,,,,,1
0,02/09/2022 15:44:55,13.75,20.00,7000,0,20,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:55,14.50,20.00,7000,0,20,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:56,14.00,20.00,7000,0,20,H,O,50,20,1.00,0,0
0,02/09/2022 15:44:58,13.25,20.00,7000,0,20,H,O,50,20,1.00,4,0
0,02/09/2022 15:44:59,14.25,20.00,7000,0,20,H,O,50,20,1.00,4,0
0,02/09/2022 15:45:00,13.50,20.00,7000,0,20,H,O,50,20,1.00,4,0
0,02/09/2022 15:45:00,13.25,20.00,7000,0,20,H,O,50,20,1.00,4,0
0,02/09/2022 15:45:01,13.50,20.00,7000,0,20,H,O,50,20,1.00,4,0
0,02/09/2022 15:45:02,13.50,20.00,7000,0,20,H,O,50,20,1.00,4,0
