,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 13:40:49,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:40:52,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:40:54,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:40:57,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:40:59,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:02,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:04,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:06,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:09,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:11,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:14,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:21,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:23,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:26,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:28,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:31,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:41:33,-2.00,20.00,7000,0,0,L,O,50,50,1.00
