,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,25/04/2022 19:01:01,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:03,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:07,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:10,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:13,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:22,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 19:01:26,-2.00,20.00,7000,0,10,L,C,50,50,1.00
0,25/04/2022 19:01:29,-2.00,20.00,7000,0,10,L,C,50,50,1.00
