,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,17/05/2022 12:04:03,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:04,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:05,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:07,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:08,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:09,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:10,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:11,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:12,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 12:04:14,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
