,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,12/04/2022 17:15:10,31.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 17:15:11,31.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 17:15:11,32.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 17:15:12,31.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 17:15:18,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:19,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:19,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:20,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:21,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:21,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:22,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:23,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:23,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:24,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:25,30.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:25,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:26,31.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:15:27,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:28,31.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:29,31.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:29,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:30,31.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:31,31.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:31,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:32,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:33,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:33,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:34,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:35,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:36,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:36,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:37,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:38,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:38,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:39,29.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:40,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:40,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:41,29.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:42,29.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:42,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:43,29.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:44,30.00,20.00,7000,0,50,L,C,50,0,1.00
0,12/04/2022 17:15:49,29.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:15:50,29.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:15:50,29.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:15:51,29.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:15:52,29.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:15:58,28.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:15:58,29.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:15:59,28.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:16:00,29.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:16:00,29.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:16:01,29.00,20.00,7000,0,20,L,O,50,0,1.00
0,12/04/2022 17:16:06,28.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:16:07,29.00,20.00,7000,0,20,L,C,50,0,1.00
0,12/04/2022 17:16:08,28.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:09,29.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:10,28.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:11,28.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:11,28.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:12,28.00,20.00,7000,0,0,H,O,50,0,1.00
0,12/04/2022 17:16:13,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:14,29.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:15,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:15,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:16,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:17,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:17,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:18,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:19,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:19,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:20,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:21,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:16:21,28.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:17:01,30.00,20.00,7000,0,10,H,O,50,0,1.00
0,12/04/2022 17:17:37,27.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:38,27.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:38,26.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:39,27.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:40,27.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:40,26.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:41,27.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:42,26.00,20.00,7000,0,10,L,O,50,0,1.00
0,12/04/2022 17:17:42,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:43,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:44,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:44,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:45,27.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:46,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:47,27.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:47,26.00,20.00,7000,0,0,L,O,50,0,1.00
0,12/04/2022 17:17:48,27.00,20.00,7000,0,0,L,O,50,0,1.00
