,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,08/08/2022 11:28:13,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,08/08/2022 11:29:09,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,08/08/2022 11:29:10,20.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,08/08/2022 11:29:12,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,08/08/2022 11:29:13,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,08/08/2022 11:29:15,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:16,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:17,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:17,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:18,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:19,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:19,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:20,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:21,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:22,21.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:22,21.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:23,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:24,21.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:24,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:25,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:26,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:26,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:27,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:28,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:28,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:29,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:30,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,08/08/2022 11:29:30,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
