,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,12/04/2022 18:43:01,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:02,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:03,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:03,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:04,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:05,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:05,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:06,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:07,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:07,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:08,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:09,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:09,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:10,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:11,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:11,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:12,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:13,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:13,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:14,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:15,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:15,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:16,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:17,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,12/04/2022 18:43:17,23.00,20.00,7000,0,0,L,O,50,50,1.00
