,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,17/05/2022 11:41:01,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:41:02,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 11:41:04,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:04,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:05,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:05,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:05,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:05,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:06,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:06,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:06,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:06,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:07,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 11:41:10,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:11,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:12,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:13,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:15,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:16,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:17,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:18,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:20,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:21,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:22,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:24,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:26,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:27,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:28,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:29,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:30,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:32,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:33,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:34,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 11:41:36,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:37,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:38,-2.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,17/05/2022 11:41:41,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
