,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 13:36:59,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:02,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:04,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:07,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:09,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:11,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:14,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:21,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:24,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:26,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:28,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:31,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:33,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:36,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 13:37:38,-2.00,20.00,7000,0,0,L,O,50,50,1.00
