,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,19/07/2022 05:36:37,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:41,20.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:42,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:44,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:45,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:47,20.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:49,20.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:50,20.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:52,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:53,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:55,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:56,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:37:58,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:00,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:01,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:03,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:04,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:06,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:07,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:09,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:11,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:12,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:14,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:15,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:17,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:18,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:20,21.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:21,20.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:23,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:25,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:26,21.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:28,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:29,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:31,21.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,19/07/2022 05:38:32,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
