,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,29/11/2022 11-15-33,22.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-47,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-49,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-50,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-52,22.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-53,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-55,22.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-56,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-16-58,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-00,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-01,22.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-03,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-04,22.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-06,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-07,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-09,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-11,22.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-12,22.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,29/11/2022 11-17-15,22.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-15,22.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-16,22.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-17,22.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-17,22.00,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-18,22.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-19,22.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-19,22.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-20,22.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-21,22.00,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-21,22.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-22,22.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-23,21.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,29/11/2022 11-17-23,22.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
