,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,14/06/2022 17:27:19,21.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,14/06/2022 17:28:13,21.00,20.00,7000,1,0,L,O,50,50,1.00,0
0,14/06/2022 17:28:15,22.00,20.00,7000,1,0,L,O,50,50,1.00,0
0,14/06/2022 17:28:16,21.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,14/06/2022 17:28:18,21.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,14/06/2022 17:28:20,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,14/06/2022 17:28:22,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:28:23,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:28:25,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:28:27,22.00,20.00,7000,1,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:28,22.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:28,22.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:29,22.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:30,22.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:31,21.00,20.00,7000,1,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:33,22.00,20.00,7000,1,20,L,C,50,20,1.00,0
0,14/06/2022 17:28:35,21.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:36,22.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:38,22.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:40,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:40,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:42,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:43,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:45,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:47,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:48,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:28:54,22.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:55,22.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:57,22.00,20.00,7000,0,10,L,C,50,10,1.00,0
0,14/06/2022 17:28:59,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:29:00,21.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:29:01,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:29:01,,,,,,,,,,,1
0,14/06/2022 17:29:03,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:29:26,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:29:57,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:29:59,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:00,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:01,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:02,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:03,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:03,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:04,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:05,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:05,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:06,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:07,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:07,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:08,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:09,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:09,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:10,21.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:11,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:11,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:12,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:13,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:13,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:14,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:15,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:15,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:16,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:17,22.00,20.00,7000,1,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:17,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:18,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:19,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:19,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:20,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:21,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:22,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:42,22.00,20.00,7000,0,10,L,O,50,10,1.00,0
0,14/06/2022 17:30:44,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:45,22.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,14/06/2022 17:30:47,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:30:55,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:30:57,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:30:58,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:00,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:01,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:03,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:05,21.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:06,21.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:08,22.00,20.00,7000,1,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:09,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:11,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
0,14/06/2022 17:31:12,22.00,20.00,7000,0,10,H,O,50,10,1.00,0
