,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,05/05/2022 15:15:24,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:19,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:21,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:22,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:24,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:25,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:27,33.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:28,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:30,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:32,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:33,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:35,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:36,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:38,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:39,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:41,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:42,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:44,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:46,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:47,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:49,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:50,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:52,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:53,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:55,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:57,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:16:58,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:17:00,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:17:02,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:02,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:03,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:04,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:04,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:05,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:06,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:07,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:07,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:08,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:09,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:09,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:10,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:11,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:11,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:12,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:13,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:13,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:14,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:17:15,21.00,20.00,7000,0,20,L,O,50,20,1.00
