,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,13/05/2022 15:45:59,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,13/05/2022 15:46:00,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,13/05/2022 15:46:01,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,13/05/2022 15:46:03,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:03,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:04,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:04,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:04,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:05,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,13/05/2022 15:46:07,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,13/05/2022 15:46:09,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,13/05/2022 15:46:10,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,13/05/2022 15:46:11,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,13/05/2022 15:46:13,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:13,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:14,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:14,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:14,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:14,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:16,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:17,-2.00,20.00,7000,0,20,L,C,50,20,1.00,0
0,13/05/2022 15:46:18,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:19,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:19,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:19,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:20,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:21,-2.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,13/05/2022 15:46:23,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:23,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:24,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:26,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:27,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:28,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:29,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
0,13/05/2022 15:46:30,-2.00,20.00,7000,0,0,H,O,50,20,1.00,0
