,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,05/05/2022 15:33:07,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:12,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:14,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:16,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:17,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:19,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,05/05/2022 15:34:21,26.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:21,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:22,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:23,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:23,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:24,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:25,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:25,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:26,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:27,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:28,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:28,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:29,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:30,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:30,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:31,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:32,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:32,35.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:33,30.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:34,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:34,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:35,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:36,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:36,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:37,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:38,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:38,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:39,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:40,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:40,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:41,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:42,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:42,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:43,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:44,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:44,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:45,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:46,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:47,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:47,26.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:48,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:49,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,05/05/2022 15:34:51,25.00,20.00,7000,0,0,L,O,50,20,1.00
0,05/05/2022 15:34:53,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,05/05/2022 15:34:54,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,05/05/2022 15:34:56,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,05/05/2022 15:34:57,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:34:58,28.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:34:59,21.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:00,26.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:00,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:01,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:02,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:02,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:35:04,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:04,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:05,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:06,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:06,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:07,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:08,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:08,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:09,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:10,22.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:10,21.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:11,21.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:12,29.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:12,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:13,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:14,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:14,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:15,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:16,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:16,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:17,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:18,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:19,26.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:19,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:20,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:21,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:21,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:22,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:23,29.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:23,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:24,26.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:25,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:25,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:26,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:27,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:27,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:28,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:29,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:29,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:30,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:31,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:31,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:32,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:33,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:33,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:34,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:35,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:35,27.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:36,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:37,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:37,26.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:38,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:39,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:40,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:40,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:41,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:42,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:42,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:43,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:44,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:44,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:45,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:46,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:46,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:47,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:48,22.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:48,28.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:49,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:50,29.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:50,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:51,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:52,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:52,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:53,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:54,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:54,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:55,25.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:56,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:56,23.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:57,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:58,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:58,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:35:59,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:36:00,24.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:36:01,26.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:36:01,20.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:36:02,26.00,20.00,7000,0,50,L,C,50,20,1.00
0,05/05/2022 15:36:03,23.00,30.00,7000,3923,10,L,C,50,20,1.00
0,05/05/2022 15:36:04,23.00,30.00,7000,3774,10,L,C,50,20,1.00
0,05/05/2022 15:36:04,23.00,30.00,7000,3740,10,L,C,50,20,1.00
0,05/05/2022 15:36:05,24.00,30.00,7000,3682,10,L,C,50,20,1.00
0,05/05/2022 15:36:06,24.00,30.00,7000,3656,10,L,C,50,20,1.00
0,05/05/2022 15:36:06,24.00,30.00,7000,3609,10,L,C,50,20,1.00
0,05/05/2022 15:36:07,25.00,30.00,7000,3587,10,L,C,50,20,1.00
0,05/05/2022 15:36:08,24.00,30.00,7000,3544,10,L,C,50,20,1.00
0,05/05/2022 15:36:08,24.00,30.00,7000,3524,0,L,C,50,20,1.00
0,05/05/2022 15:36:09,26.00,30.00,7000,3482,0,L,C,50,20,1.00
0,05/05/2022 15:36:10,24.00,30.00,7000,3462,0,L,C,50,20,1.00
0,05/05/2022 15:36:10,25.00,30.00,7000,3428,0,L,C,50,20,1.00
0,05/05/2022 15:36:11,25.00,30.00,7000,3409,0,L,C,50,20,1.00
0,05/05/2022 15:36:12,25.00,30.00,7000,3377,0,L,C,50,20,1.00
0,05/05/2022 15:36:12,27.00,30.00,7000,3361,0,L,C,50,20,1.00
0,05/05/2022 15:36:13,25.00,30.00,7000,3332,0,L,C,50,20,1.00
0,05/05/2022 15:36:14,31.00,30.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:36:15,27.00,30.00,7000,3336,0,L,C,50,20,1.00
0,05/05/2022 15:36:15,27.00,30.00,7000,3309,0,L,C,50,20,1.00
0,05/05/2022 15:36:16,28.00,30.00,7000,3275,0,L,C,50,20,1.00
0,05/05/2022 15:36:17,28.00,30.00,7000,3261,0,L,C,50,20,1.00
0,05/05/2022 15:36:17,26.00,30.00,7000,3237,0,L,C,50,20,1.00
0,05/05/2022 15:36:18,28.00,30.00,7000,3225,0,L,C,50,20,1.00
0,05/05/2022 15:36:19,28.00,30.00,7000,3200,10,L,C,50,20,1.00
0,05/05/2022 15:36:19,28.00,30.00,7000,3189,10,L,C,50,20,1.00
0,05/05/2022 15:36:20,28.00,30.00,7000,3168,10,L,C,50,20,1.00
0,05/05/2022 15:36:21,30.00,30.00,7000,3157,10,L,C,50,20,1.00
0,05/05/2022 15:36:21,29.00,30.00,7000,3137,10,L,C,50,20,1.00
0,05/05/2022 15:36:22,30.00,30.00,7000,3129,10,L,C,50,20,1.00
0,05/05/2022 15:36:23,29.00,30.00,7000,3109,10,L,C,50,20,1.00
0,05/05/2022 15:36:23,30.00,30.00,7000,3100,10,L,C,50,20,1.00
0,05/05/2022 15:36:24,29.00,30.00,7000,3086,0,L,C,50,20,1.00
0,05/05/2022 15:36:25,29.00,30.00,7000,3077,0,L,C,50,20,1.00
0,05/05/2022 15:36:25,27.00,30.00,7000,3061,0,L,C,50,20,1.00
0,05/05/2022 15:36:26,35.00,30.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:36:27,31.00,30.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:36:28,33.00,30.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:36:30,32.00,30.00,7000,0,0,L,C,50,20,1.00
0,05/05/2022 15:36:32,32.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:32,33.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:33,33.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:34,34.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:34,33.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:35,32.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:36,32.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:36,31.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:37,30.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:38,46.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:38,33.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:39,33.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:41,32.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:42,32.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:36:44,32.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:36:44,33.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:36:46,32.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:36:47,32.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:36:49,29.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:51,32.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:52,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:54,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:55,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:57,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:36:58,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:00,30.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:01,31.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:03,32.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:05,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:06,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:08,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:09,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:11,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:12,29.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:14,29.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:16,31.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:17,30.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:19,30.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:20,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:22,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:23,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:25,31.00,30.00,7000,3503,0,H,O,50,20,1.00
0,05/05/2022 15:37:27,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:28,31.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:30,30.00,30.00,7000,0,0,H,O,50,20,1.00
0,05/05/2022 15:37:31,30.00,30.00,7000,0,10,H,O,50,20,1.00
0,05/05/2022 15:37:38,29.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:37:38,27.00,30.00,7000,3549,10,L,C,50,20,1.00
0,05/05/2022 15:37:39,31.00,30.00,7000,3505,10,L,C,50,20,1.00
0,05/05/2022 15:37:40,31.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:37:40,31.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:37:42,30.00,30.00,7000,0,10,L,C,50,20,1.00
0,05/05/2022 15:37:44,31.00,30.00,7000,3523,10,L,C,50,20,1.00
0,05/05/2022 15:37:45,29.00,30.00,7000,3423,0,H,O,50,20,1.00
