,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 12:19:05,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 12:19:07,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 12:19:10,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 12:19:13,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:19:15,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:19:18,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:19:20,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:19:23,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:25,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:27,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:29,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:32,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:34,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:36,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:39,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:41,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:44,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:46,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:49,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:51,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:54,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:56,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:19:58,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:02,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:20:04,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:20:06,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:20:09,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 12:20:12,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:14,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:16,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:18,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:21,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:24,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:26,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:28,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,08/04/2022 12:20:31,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:33,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:35,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:38,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:40,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:42,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:44,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:47,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:49,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:51,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:53,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:55,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:20:58,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:00,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:02,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:04,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:07,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:09,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:11,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:13,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:15,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:18,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:20,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:22,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:24,-2.00,7.00,7000,0,0,L,O,50,0,1.00
0,08/04/2022 12:21:27,-2.00,7.00,7000,0,0,L,O,50,0,1.00
