,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,18/05/2022 15:57:06,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:00,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:02,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:03,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:05,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:06,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:08,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 15:58:10,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:10,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:11,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:12,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:12,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:13,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:14,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:15,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:15,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:16,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:17,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:17,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:18,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:19,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:19,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:20,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:21,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:21,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:22,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:23,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:23,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:24,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:25,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:25,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:26,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:27,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:27,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:28,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:29,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:29,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:30,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 15:58:31,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
