,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,20/06/2022 17:29:05,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:47,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:48,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:50,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:51,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:53,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:54,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:56,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:58,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:29:59,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:01,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:02,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:04,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:05,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:07,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:09,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:10,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:30:12,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
