,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,08/04/2022 16:47:02,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,08/04/2022 16:47:06,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:08,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:10,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:12,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:16,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:18,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:21,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:23,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:26,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,08/04/2022 16:47:29,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:31,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:33,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:36,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:38,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:40,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:42,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:44,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:47,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:49,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:51,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:54,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:56,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:47:58,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,08/04/2022 16:48:01,-2.00,20.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 16:48:03,-2.00,20.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 16:48:06,-2.00,20.00,7000,0,10,H,O,50,0,1.00
0,08/04/2022 16:48:09,-2.00,20.00,7000,0,10,H,O,50,0,1.00
