,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,06/05/2022 14:41:18,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,06/05/2022 14:41:59,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,06/05/2022 14:42:01,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,06/05/2022 14:42:03,35.00,20.00,7000,0,20,L,O,50,20,1.00
0,06/05/2022 14:42:04,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,06/05/2022 14:42:06,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:08,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:09,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:11,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:12,25.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:14,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,06/05/2022 14:42:15,24.00,20.00,7000,0,0,L,O,50,20,1.00
