,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,20/06/2022 17:30:48,22.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:44,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:46,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:47,22.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:49,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:50,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:52,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:54,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:55,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:57,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:31:58,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:00,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:01,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:03,22.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:05,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:06,22.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:08,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:09,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:11,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:12,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:14,22.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:16,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:32:17,22.50,20.00,7000,0,0,L,O,50,50,1.00,0
