,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,07/04/2022 16:41:08,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,07/04/2022 16:41:12,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 16:41:14,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 16:41:16,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 16:41:19,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 16:41:21,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:24,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:26,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:28,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:30,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:33,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 16:41:36,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:38,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:41,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:43,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:46,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:48,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:50,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:53,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:55,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:41:58,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:42:00,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:42:03,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:42:05,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 16:42:07,-2.00,20.00,7000,0,10,L,O,50,0,1.00
