,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,11/04/2022 15:45:11,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:13,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:18,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:20,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:22,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:25,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:27,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:29,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:31,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:33,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:36,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 15:45:38,-2.00,20.00,7000,0,0,L,O,50,50,1.00
