,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,11/04/2022 23:42:53,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 23:42:55,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 23:42:57,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 23:43:01,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 23:43:03,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 23:43:06,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:08,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:11,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:13,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:15,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:17,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:20,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:22,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:24,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:26,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:28,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:31,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:33,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:35,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:37,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 23:43:39,-2.00,20.00,7000,0,10,L,O,50,0,1.00
