,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,01/08/2022 16:19:56,18.63,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:38,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:39,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:41,20.38,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:43,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:45,20.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,01/08/2022 16:20:49,20.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:50,20.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:51,20.63,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:51,20.63,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:52,20.25,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:53,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:54,20.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:55,20.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:56,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:57,20.63,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:58,20.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:20:59,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:00,20.63,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:00,20.50,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:01,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:02,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:03,20.88,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:04,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:05,20.88,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:06,20.75,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:07,20.88,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:08,20.63,20.00,7000,0,20,L,O,100,20,1.00,2,0
0,01/08/2022 16:21:09,21.00,20.00,7000,0,20,L,O,100,20,1.00,2,0
