,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,04/05/2022 15:58:43,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,04/05/2022 15:59:35,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,04/05/2022 15:59:36,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,04/05/2022 15:59:38,22.00,20.00,7000,0,20,L,O,50,20,1.00
0,04/05/2022 15:59:39,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,04/05/2022 15:59:41,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,04/05/2022 15:59:42,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,04/05/2022 15:59:44,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,04/05/2022 15:59:46,22.00,20.00,7000,0,0,L,O,50,20,1.00
0,04/05/2022 15:59:47,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,04/05/2022 15:59:49,23.00,20.00,7000,0,0,L,O,50,20,1.00
0,04/05/2022 15:59:50,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,04/05/2022 15:59:51,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,04/05/2022 15:59:52,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,04/05/2022 15:59:53,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,04/05/2022 15:59:55,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,04/05/2022 15:59:56,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 15:59:57,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 15:59:58,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 15:59:59,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 16:00:00,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 16:00:02,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,04/05/2022 16:00:03,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:04,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:05,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:07,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:08,30.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:10,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:12,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:13,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:15,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:16,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:18,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:19,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:21,34.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:22,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:24,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:26,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:27,27.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:29,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:30,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:32,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:33,27.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:35,25.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:00:36,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,04/05/2022 16:01:10,24.00,20.00,7000,0,10,H,O,50,20,1.00
