,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,23/05/2022 14:13:06,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,23/05/2022 14:14:00,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,23/05/2022 14:14:02,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,23/05/2022 14:14:03,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,23/05/2022 14:14:05,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:06,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:07,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:07,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:08,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:09,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:09,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:10,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:11,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:11,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:12,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:13,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:13,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:14,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:15,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:16,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,23/05/2022 14:14:18,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:20,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:21,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:23,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:24,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:26,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:27,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:29,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,23/05/2022 14:14:31,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,23/05/2022 14:14:32,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,23/05/2022 14:14:34,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:35,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:37,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:38,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:40,23.00,20.00,7000,1,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:42,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:43,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,23/05/2022 14:14:45,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,23/05/2022 14:14:46,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,23/05/2022 14:14:47,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,23/05/2022 14:14:48,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
