,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,25/04/2022 20:28:14,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 20:28:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 20:28:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 20:28:22,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,25/04/2022 20:28:25,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,25/04/2022 20:28:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,25/04/2022 20:28:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00
0,25/04/2022 20:28:33,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:37,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:40,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:43,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:46,-2.00,20.00,7000,0,10,L,O,50,20,1.00
0,25/04/2022 20:28:49,-2.00,20.00,7000,0,10,L,O,50,20,1.00
0,25/04/2022 20:28:52,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:56,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:28:59,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:29:02,-2.00,20.00,7000,0,10,L,O,50,20,1.00
0,25/04/2022 20:29:05,-2.00,20.00,7000,0,10,L,O,50,20,1.00
0,25/04/2022 20:29:08,-2.00,20.00,7000,0,0,L,O,50,20,1.00
0,25/04/2022 20:29:11,-2.00,20.00,7000,0,0,L,O,50,20,1.00
