,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,11/08/2022 10:03:15,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 10:04:10,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 10:04:12,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 10:04:13,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 10:04:15,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 10:04:17,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:18,18.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:18,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:19,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:20,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:20,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:21,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:22,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:22,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:23,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:24,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:24,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:25,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:26,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:26,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:27,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:28,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:28,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:29,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:30,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:30,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:31,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:32,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:32,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:33,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:34,19.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:34,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:35,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:36,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:37,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:37,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:38,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:39,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:39,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:40,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:41,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:41,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:42,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:43,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:43,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:44,19.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:45,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:45,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:46,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:47,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:47,19.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,11/08/2022 10:04:48,19.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
