,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,17/05/2022 10:44:15,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:16,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:17,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:19,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:20,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:21,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:22,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:23,-2.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,17/05/2022 10:44:25,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:25,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:25,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:26,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:26,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:26,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:26,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:27,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:28,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:29,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:30,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:31,-2.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,17/05/2022 10:44:33,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:35,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:36,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:37,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:38,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:39,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:41,-2.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,17/05/2022 10:44:43,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:43,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:43,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:43,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:43,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:44,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:44,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:44,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:44,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:45,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:45,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,17/05/2022 10:44:45,-2.00,20.00,7000,0,0,L,C,50,20,1.00,0
