,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,02/05/2022 19:58:42,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:41,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:43,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:44,30.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:46,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:48,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:49,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:51,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:52,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 19:59:54,21.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 19:59:55,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 19:59:56,23.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 19:59:56,24.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 19:59:58,25.00,20.00,7000,0,20,L,O,50,20,1.00
0,02/05/2022 20:00:00,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:00:02,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:00:03,24.00,20.00,7000,0,0,L,O,50,20,1.00
0,02/05/2022 20:00:05,25.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:06,25.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:07,25.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:07,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:08,23.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:09,18.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:10,24.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:12,25.00,20.00,7000,0,0,L,C,50,20,1.00
0,02/05/2022 20:00:14,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:00:15,23.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:00:17,22.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:00:18,24.00,20.00,7000,0,10,L,C,50,20,1.00
0,02/05/2022 20:00:19,22.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:21,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:23,29.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:24,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:26,23.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:27,24.00,20.00,7000,0,10,H,O,50,20,1.00
0,02/05/2022 20:00:29,24.00,20.00,7000,0,10,H,O,50,20,1.00
