,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,26/07/2022 16:05:06,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:02,20.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:04,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:05,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:07,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:08,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:10,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:12,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:13,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:15,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:16,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:18,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:19,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:21,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:23,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:24,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:26,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:27,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:29,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:30,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:32,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:33,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:35,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:37,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:38,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:40,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:41,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:43,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:44,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:46,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:48,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:49,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:51,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:52,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:54,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:55,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:57,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:06:59,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:00,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:02,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:03,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:05,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:06,19.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:08,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:10,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:11,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:13,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:14,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:16,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:17,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:19,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:21,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:22,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:24,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:25,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:27,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:28,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:30,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:32,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:33,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:35,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:36,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,26/07/2022 16:07:38,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
