,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,11/04/2022 16:03:40,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 16:03:42,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 16:03:44,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,11/04/2022 16:03:48,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:03:50,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:03:52,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:03:54,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:03:57,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:03:59,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:01,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:03,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:07,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:09,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:11,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:13,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:16,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:19,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:21,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:23,-2.00,20.00,7000,0,20,L,O,50,0,1.00
0,11/04/2022 16:04:26,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:29,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:31,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:33,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:35,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:38,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:40,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:42,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:44,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:46,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:49,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:51,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:53,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:55,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:04:57,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:00,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:02,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:04,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:06,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:09,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:11,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:13,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:15,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:17,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:20,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:22,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:24,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:26,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:29,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:31,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:33,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:35,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:37,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:40,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,11/04/2022 16:05:42,-2.00,20.00,7000,0,10,L,O,50,0,1.00
