,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,02/05/2022 16:56:03,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:00,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:02,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:03,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:05,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:07,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:08,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:10,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:11,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:13,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:14,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:16,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:18,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:19,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:21,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:22,26.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:24,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:25,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:27,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:29,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:30,10.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:32,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:33,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,02/05/2022 16:57:35,24.00,20.00,7000,0,0,L,O,50,50,1.00
