,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,03/10/2022 16-46-15,28.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-23,28.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-25,28.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-26,28.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-28,28.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-30,28.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-31,28.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,03/10/2022 16-47-34,28.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-34,28.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-35,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-36,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-36,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-37,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-38,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-38,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-39,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-40,28.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-40,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-41,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-42,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-42,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-43,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-44,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-45,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-45,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-46,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-47,27.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-47,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-48,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-49,28.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-49,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-50,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-51,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-51,27.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-52,27.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-53,27.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-53,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-54,27.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-55,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-55,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-56,27.50,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-57,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-57,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-58,27.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-59,27.75,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-47-59,28.00,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-48-00,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-48-01,28.25,20.00,7000,0,50,L,O,100,30,1.00,2,0
0,03/10/2022 16-48-03,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-03,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-04,28.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-05,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-05,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-06,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-07,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-07,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-08,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-09,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-09,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-10,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-11,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-11,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-12,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-13,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-13,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-14,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-15,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-15,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-16,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-17,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-17,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-18,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-19,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-20,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-20,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-21,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-22,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-22,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-23,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-24,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-24,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-25,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-26,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-26,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-27,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-28,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-28,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-29,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-30,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-30,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-31,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-32,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-32,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-33,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-34,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-34,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-35,27.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-37,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-38,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-40,27.25,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-41,27.75,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-43,28.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-44,27.50,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,03/10/2022 16-48-47,27.50,20.00,7000,0,0,L,O,100,30,1.00,0,0
0,03/10/2022 16-48-49,28.25,20.00,7000,0,0,L,O,100,30,1.00,0,0
0,03/10/2022 16-48-51,27.75,20.00,7000,0,0,L,O,100,30,1.00,0,0
0,03/10/2022 16-48-52,27.50,20.00,7000,0,0,L,O,100,30,1.00,0,0
0,03/10/2022 16-48-54,27.75,20.00,7000,0,0,L,O,100,30,1.00,0,0
0,03/10/2022 16-48-55,27.25,20.00,7000,0,0,L,O,100,30,1.00,0,0
