,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,07/04/2022 15:45:45,0.00,20.00,7000,0,0,L,O,50,50,1.00
0,07/04/2022 15:45:48,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,07/04/2022 15:45:50,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,07/04/2022 15:45:54,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:45:56,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:45:58,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:00,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:03,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:05,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:08,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:10,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:12,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:14,-2.00,20.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:46:18,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:20,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:22,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:25,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:27,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:30,-2.00,20.00,7000,0,10,L,O,50,0,1.00
0,07/04/2022 15:46:33,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:35,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:38,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:40,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:42,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:44,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:46,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:49,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:51,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:53,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:55,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:46:58,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:00,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:02,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:04,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:06,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:09,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:11,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:13,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:15,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:18,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:20,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:22,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:24,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:26,-2.00,20.00,7000,0,25,L,O,50,0,1.00
0,07/04/2022 15:47:30,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:47:32,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:47:34,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:47:36,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:47:39,-2.00,30.00,7000,0,50,L,O,50,0,1.00
0,07/04/2022 15:47:42,-2.00,30.00,7000,0,50,L,O,50,0,1.00
