,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,25/04/2022 12:05:19,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:20,25.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:21,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:22,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:22,22.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:23,24.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:24,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:24,23.00,20.00,7000,0,0,L,O,50,50,1.00
0,25/04/2022 12:05:26,22.00,20.00,7000,0,20,L,C,50,0,1.00
0,25/04/2022 12:05:27,24.00,20.00,7000,0,20,L,C,50,0,1.00
0,25/04/2022 12:05:28,21.00,20.00,7000,0,20,L,C,50,0,1.00
0,25/04/2022 12:05:30,22.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:31,22.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:31,24.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:32,22.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:33,24.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:33,21.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:34,22.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:35,29.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:35,23.00,20.00,7000,0,0,L,O,50,0,1.00
0,25/04/2022 12:05:37,24.00,20.00,7000,0,0,L,C,50,0,1.00
0,25/04/2022 12:05:38,24.00,20.00,7000,0,0,L,C,50,0,1.00
0,25/04/2022 12:05:39,23.00,20.00,7000,0,0,L,C,50,0,1.00
0,25/04/2022 12:05:39,22.00,20.00,7000,0,0,L,C,50,0,1.00
