,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,16/08/2022 18:29:46,16.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,16/08/2022 18:30:29,20.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,16/08/2022 18:30:31,20.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,16/08/2022 18:30:33,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:33,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:34,20.25,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:35,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:35,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:36,20.50,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:37,21.00,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:38,20.75,20.00,7000,0,20,L,O,50,20,1.00,2,0
0,16/08/2022 18:30:41,20.25,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:30:43,20.75,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:30:44,20.50,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:30:46,20.50,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:30:48,20.50,20.00,7000,0,20,L,C,50,20,1.00,0,0
0,16/08/2022 18:30:49,20.50,20.00,7000,0,20,L,C,50,20,1.00,0,0
0,16/08/2022 18:30:50,20.50,20.00,7000,0,20,L,C,50,20,1.00,0,0
0,16/08/2022 18:30:51,20.50,20.00,7000,0,50,L,C,50,20,1.00,3,0
0,16/08/2022 18:30:53,20.50,20.00,7000,0,50,L,C,50,20,1.00,3,0
0,16/08/2022 18:30:54,20.50,20.00,7000,0,50,L,C,50,20,1.00,3,0
0,16/08/2022 18:30:56,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:30:57,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:30:58,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:30:58,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:30:59,20.25,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:00,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:01,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:01,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:02,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:03,20.25,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:03,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:04,20.50,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:05,20.00,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:07,21.00,20.00,7000,0,10,L,C,50,20,1.00,1,0
0,16/08/2022 18:31:10,20.50,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:31:10,20.50,20.00,7000,0,0,L,O,50,20,1.00,0,0
0,16/08/2022 18:31:11,20.50,20.00,7000,0,0,H,O,50,20,1.00,0,0
0,16/08/2022 18:31:13,20.25,20.00,7000,0,0,H,O,50,20,1.00,0,0
