,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,20/06/2022 17:21:59,29.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:22:55,26.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:22:56,26.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:22:58,26.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:22:59,26.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:23:01,26.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,20/06/2022 17:23:03,26.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:04,26.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:04,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:05,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:06,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:06,26.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:07,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:08,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:08,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:09,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:10,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:10,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:11,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:12,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:12,26.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:13,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:14,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:14,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:15,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:16,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:16,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:17,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:18,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:18,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:19,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:20,25.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:21,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:21,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:22,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:23,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:23,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:24,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:25,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:25,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:26,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:27,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:27,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:28,25.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:29,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:29,24.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:30,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:31,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:31,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:32,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:33,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:33,24.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:34,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:35,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:35,25.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,20/06/2022 17:23:37,25.25,20.00,7000,0,50,L,O,50,20,1.00,0
