,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,18/05/2022 11:13:23,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 11:14:35,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 11:14:36,23.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 11:14:38,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 11:14:40,22.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,18/05/2022 11:14:42,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:42,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:43,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:44,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:44,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:45,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:46,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:46,27.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:47,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:48,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:48,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:49,25.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:50,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:50,23.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:51,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:52,26.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:52,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:53,24.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:55,22.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,18/05/2022 11:14:56,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:14:58,22.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:00,24.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:01,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:03,34.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:04,24.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:06,24.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:07,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:09,24.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:11,24.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:12,24.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:14,24.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:15,21.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:17,23.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:18,29.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:20,25.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:22,21.00,20.00,7000,0,0,L,O,50,20,1.00,0
0,18/05/2022 11:15:23,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:25,24.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:26,23.00,20.00,7000,0,10,L,O,50,20,1.00,0
0,18/05/2022 11:15:28,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:28,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:29,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:30,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:31,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:31,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:32,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:33,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:33,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:34,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:35,21.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:35,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:36,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:37,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:37,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:38,21.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:39,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:39,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:40,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:41,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:41,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:42,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:43,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:43,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:44,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:45,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:45,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:46,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:47,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:47,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:48,17.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:49,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:49,28.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:50,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:51,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:52,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:52,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:53,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:54,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:54,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:55,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:56,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:56,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:57,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:58,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:15:58,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:15:59,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:00,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:00,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:01,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:02,23.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:02,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:03,27.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:04,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:04,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:05,31.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:06,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:06,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:07,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:08,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:08,26.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:09,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:10,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:11,22.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:11,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:12,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:13,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:13,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:14,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:15,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:15,24.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:16,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:17,25.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:17,22.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:18,21.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:19,18.00,20.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:19,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:20,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:21,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:21,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:22,26.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:23,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:23,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:24,23.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:25,24.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:25,25.00,20.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:27,23.00,30.00,7000,3822,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:28,24.00,30.00,7000,3675,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:28,24.00,30.00,7000,3643,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:29,22.00,30.00,7000,3587,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:30,24.00,30.00,7000,3561,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:30,24.00,30.00,7000,3517,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:31,24.00,30.00,7000,3495,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:32,24.00,30.00,7000,3452,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:32,18.00,30.00,7000,3431,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:33,23.00,30.00,7000,3393,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:34,25.00,30.00,7000,3373,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:34,28.00,30.00,7000,3338,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:35,27.00,30.00,7000,3319,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:36,24.00,30.00,7000,3285,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:36,26.00,30.00,7000,3268,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:37,26.00,30.00,7000,3239,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:38,27.00,30.00,7000,3226,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:38,27.00,30.00,7000,3199,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:39,29.00,30.00,7000,3185,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:40,27.00,30.00,7000,3161,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:41,26.00,30.00,7000,3149,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:41,28.00,30.00,7000,3127,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:42,28.00,30.00,7000,3116,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:43,30.00,30.00,7000,3098,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:43,29.00,30.00,7000,3090,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:44,30.00,30.00,7000,3073,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:45,29.00,30.00,7000,3065,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:45,29.00,30.00,7000,3050,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:46,30.00,30.00,7000,3043,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:47,30.00,30.00,7000,3030,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:47,37.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:48,31.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:49,33.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:49,37.00,30.00,7000,1,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:50,33.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:51,32.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:51,32.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:52,30.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:53,33.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:53,32.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:54,31.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:55,32.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:55,32.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:56,31.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:57,32.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:57,32.00,30.00,7000,0,10,L,C,50,20,1.00,0
0,18/05/2022 11:16:58,33.00,30.00,7000,0,0,L,C,50,20,1.00,0
0,18/05/2022 11:16:59,32.00,30.00,7000,0,0,L,C,50,20,1.00,0
