,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis
0,28/04/2022 16:37:37,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:39,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:40,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:41,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:42,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:43,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:44,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:46,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:47,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:48,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:49,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:50,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:51,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:53,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:54,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:55,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:56,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:57,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:37:59,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:38:00,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:38:01,-2.00,20.00,7000,0,0,L,O,50,50,1.00
0,28/04/2022 16:38:02,-2.00,20.00,7000,0,0,L,O,50,50,1.00
