,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,pickup
0,22/06/2022 11:58:23,13.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:19,17.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:21,17.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:22,18.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:24,17.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:25,18.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:27,18.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:29,18.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:30,18.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:32,18.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:33,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:35,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:36,18.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:38,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:40,18.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:41,18.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:43,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:44,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:46,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:47,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:49,19.00,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:50,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:52,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:54,18.75,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:55,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:57,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 11:59:58,19.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 12:00:00,19.25,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 12:00:01,19.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 12:00:03,19.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 12:00:05,19.50,20.00,7000,0,0,L,O,50,50,1.00,0
0,22/06/2022 12:00:07,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:07,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:08,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:09,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:09,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:10,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:11,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:11,19.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:12,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:13,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:13,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:14,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:15,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:15,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:16,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:17,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:17,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:18,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:19,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:19,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:20,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:21,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:21,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:22,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:23,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:24,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:24,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:25,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:26,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:26,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:27,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:28,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:28,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:29,19.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:30,19.75,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:30,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:31,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:32,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:32,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:33,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:34,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:34,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:35,20.00,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:36,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:36,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:37,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:38,20.50,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:38,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:39,20.25,20.00,7000,0,20,L,O,50,20,1.00,0
0,22/06/2022 12:00:41,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:41,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:42,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:43,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:43,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:44,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:45,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:45,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:46,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:47,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:47,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:48,20.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:49,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:49,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:50,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:51,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:52,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:52,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:53,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:54,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:54,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:55,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:56,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:56,20.25,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:57,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:58,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:58,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:00:59,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:00,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:00,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:01,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:02,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:02,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:03,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:04,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:04,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:05,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:06,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:06,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:07,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:08,20.50,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:08,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:10,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:12,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:13,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:15,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:16,20.75,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:18,21.00,20.00,7000,0,50,L,O,50,20,1.00,0
0,22/06/2022 12:01:20,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:22,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:23,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:25,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:26,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:28,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:30,21.25,20.00,7000,0,10,L,O,50,10,1.00,0
0,22/06/2022 12:01:32,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:34,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:35,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:37,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:38,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:40,21.00,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:42,21.25,20.00,7000,0,10,L,O,50,10,1.00,0
0,22/06/2022 12:01:44,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:46,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:47,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:49,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:51,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:52,21.50,20.00,7000,0,0,L,O,50,10,1.00,0
0,22/06/2022 12:01:54,21.25,20.00,7000,0,10,L,O,50,10,1.00,0
0,22/06/2022 12:01:56,21.25,20.00,7000,0,0,L,O,50,10,1.00,0
